repository,file_path,language,extension,loc,size_bytes,change_count,history_present
fastapi,tests/test_tutorial/test_separate_openapi_schemas/test_tutorial001.py,Python,.py,148,5987,0,False
fastapi,tests/test_tutorial/test_separate_openapi_schemas/test_tutorial002.py,Python,.py,148,5987,0,False
fastapi,tests/test_tutorial/test_separate_openapi_schemas/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_server_sent_events/test_tutorial001.py,Python,.py,191,8757,0,False
fastapi,tests/test_tutorial/test_server_sent_events/test_tutorial002.py,Python,.py,83,3164,0,False
fastapi,tests/test_tutorial/test_server_sent_events/test_tutorial003.py,Python,.py,73,2826,0,False
fastapi,tests/test_tutorial/test_server_sent_events/test_tutorial004.py,Python,.py,164,6276,0,False
fastapi,tests/test_tutorial/test_server_sent_events/test_tutorial005.py,Python,.py,141,5597,0,False
fastapi,tests/test_tutorial/test_server_sent_events/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_settings/test_app01.py,Python,.py,81,2440,0,False
fastapi,tests/test_tutorial/test_settings/test_app02.py,Python,.py,40,1080,0,False
fastapi,tests/test_tutorial/test_settings/test_app03.py,Python,.py,44,1296,0,False
fastapi,tests/test_tutorial/test_settings/test_tutorial001.py,Python,.py,23,714,0,False
fastapi,tests/test_tutorial/test_settings/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_sql_databases/test_tutorial001.py,Python,.py,360,14852,0,False
fastapi,tests/test_tutorial/test_sql_databases/test_tutorial002.py,Python,.py,441,18922,0,False
fastapi,tests/test_tutorial/test_sql_databases/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_static_files/test_tutorial001.py,Python,.py,48,1367,0,False
fastapi,tests/test_tutorial/test_static_files/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_stream_data/test_tutorial001.py,Python,.py,154,6012,0,False
fastapi,tests/test_tutorial/test_stream_data/test_tutorial002.py,Python,.py,121,4602,0,False
fastapi,tests/test_tutorial/test_stream_data/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_stream_json_lines/test_tutorial001.py,Python,.py,143,5499,0,False
fastapi,tests/test_tutorial/test_stream_json_lines/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_strict_content_type/test_tutorial001.py,Python,.py,43,1243,0,False
fastapi,tests/test_tutorial/test_strict_content_type/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_sub_applications/test_tutorial001.py,Python,.py,69,2277,0,False
fastapi,tests/test_tutorial/test_sub_applications/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_templates/test_tutorial001.py,Python,.py,30,998,0,False
fastapi,tests/test_tutorial/test_templates/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_testing/test_main_a.py,Python,.py,32,993,0,False
fastapi,tests/test_tutorial/test_testing/test_main_b.py,Python,.py,28,794,0,False
fastapi,tests/test_tutorial/test_testing/test_tutorial001.py,Python,.py,32,989,0,False
fastapi,tests/test_tutorial/test_testing/test_tutorial002.py,Python,.py,9,169,0,False
fastapi,tests/test_tutorial/test_testing/test_tutorial003.py,Python,.py,7,180,0,False
fastapi,tests/test_tutorial/test_testing/test_tutorial004.py,Python,.py,5,113,0,False
fastapi,tests/test_tutorial/test_testing/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_testing_dependencies/test_tutorial001.py,Python,.py,80,2452,0,False
fastapi,tests/test_tutorial/test_testing_dependencies/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_using_request_directly/test_tutorial001.py,Python,.py,117,4613,0,False
fastapi,tests/test_tutorial/test_using_request_directly/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_websockets/test_tutorial001.py,Python,.py,26,855,0,False
fastapi,tests/test_tutorial/test_websockets/test_tutorial002.py,Python,.py,104,4214,0,False
fastapi,tests/test_tutorial/test_websockets/test_tutorial003.py,Python,.py,55,1545,0,False
fastapi,tests/test_tutorial/test_websockets/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_tutorial/test_wsgi/test_tutorial001.py,Python,.py,17,459,0,False
fastapi,tests/test_tutorial/test_wsgi/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_request_params/test_body/test_list.py,Python,.py,433,12591,0,False
fastapi,tests/test_request_params/test_body/test_optional_list.py,Python,.py,454,13387,0,False
fastapi,tests/test_request_params/test_body/test_optional_str.py,Python,.py,429,12215,0,False
fastapi,tests/test_request_params/test_body/test_required_str.py,Python,.py,419,11623,0,False
fastapi,tests/test_request_params/test_body/utils.py,Python,.py,7,275,0,False
fastapi,tests/test_request_params/test_body/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_request_params/test_cookie/test_list.py,Python,.py,3,237,0,False
fastapi,tests/test_request_params/test_cookie/test_optional_list.py,Python,.py,3,237,0,False
fastapi,tests/test_request_params/test_cookie/test_optional_str.py,Python,.py,336,9146,0,False
fastapi,tests/test_request_params/test_cookie/test_required_str.py,Python,.py,422,11064,0,False
fastapi,tests/test_request_params/test_cookie/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_request_params/test_file/test_list.py,Python,.py,453,12285,0,False
fastapi,tests/test_request_params/test_file/test_optional.py,Python,.py,363,10380,0,False
fastapi,tests/test_request_params/test_file/test_optional_list.py,Python,.py,383,11451,0,False
fastapi,tests/test_request_params/test_file/test_required.py,Python,.py,437,11784,0,False
fastapi,tests/test_request_params/test_file/utils.py,Python,.py,7,278,0,False
fastapi,tests/test_request_params/test_file/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_request_params/test_form/test_list.py,Python,.py,436,12409,0,False
fastapi,tests/test_request_params/test_form/test_optional_list.py,Python,.py,358,10461,0,False
fastapi,tests/test_request_params/test_form/test_optional_str.py,Python,.py,337,9424,0,False
fastapi,tests/test_request_params/test_form/test_required_str.py,Python,.py,415,11319,0,False
fastapi,tests/test_request_params/test_form/utils.py,Python,.py,7,292,0,False
fastapi,tests/test_request_params/test_form/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_request_params/test_header/test_list.py,Python,.py,427,12041,0,False
fastapi,tests/test_request_params/test_header/test_optional_list.py,Python,.py,352,10194,0,False
fastapi,tests/test_request_params/test_header/test_optional_str.py,Python,.py,328,9034,0,False
fastapi,tests/test_request_params/test_header/test_required_str.py,Python,.py,411,10939,0,False
fastapi,tests/test_request_params/test_header/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_request_params/test_path/test_list.py,Python,.py,1,64,0,False
fastapi,tests/test_request_params/test_path/test_optional_list.py,Python,.py,1,46,0,False
fastapi,tests/test_request_params/test_path/test_optional_str.py,Python,.py,1,46,0,False
fastapi,tests/test_request_params/test_path/test_required_str.py,Python,.py,88,2580,0,False
fastapi,tests/test_request_params/test_path/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_request_params/test_query/test_list.py,Python,.py,428,11897,0,False
fastapi,tests/test_request_params/test_query/test_optional_list.py,Python,.py,348,9973,0,False
fastapi,tests/test_request_params/test_query/test_optional_str.py,Python,.py,328,8905,0,False
fastapi,tests/test_request_params/test_query/test_required_str.py,Python,.py,414,10815,0,False
fastapi,tests/test_request_params/test_query/__init__.py,Python,.py,0,0,0,False
fastapi,tests/test_modules_same_name_body/app/a.py,Python,.py,8,168,0,False
fastapi,tests/test_modules_same_name_body/app/b.py,Python,.py,8,169,0,False
fastapi,tests/test_modules_same_name_body/app/main.py,Python,.py,8,158,0,False
fastapi,tests/test_modules_same_name_body/app/__init__.py,Python,.py,0,0,0,False
fastapi,scripts/tests/test_translation_fixer/conftest.py,Python,.py,62,1699,0,False
fastapi,scripts/tests/test_translation_fixer/test_code_blocks/test_code_blocks_lines_number_mismatch.py,Python,.py,58,1974,0,False
fastapi,scripts/tests/test_translation_fixer/test_code_blocks/test_code_blocks_mermaid.py,Python,.py,59,1866,0,False
fastapi,scripts/tests/test_translation_fixer/test_code_blocks/test_code_blocks_number_mismatch.py,Python,.py,60,1962,0,False
fastapi,scripts/tests/test_translation_fixer/test_code_blocks/test_code_blocks_wrong_lang_code.py,Python,.py,58,2008,0,False
fastapi,scripts/tests/test_translation_fixer/test_code_includes/test_number_mismatch.py,Python,.py,60,1994,0,False
fastapi,scripts/tests/test_translation_fixer/test_complex_doc/test_compex_doc.py,Python,.py,30,932,0,False
fastapi,scripts/tests/test_translation_fixer/test_header_permalinks/test_header_level_mismatch.py,Python,.py,60,2059,0,False
fastapi,scripts/tests/test_translation_fixer/test_header_permalinks/test_header_number_mismatch.py,Python,.py,60,1960,0,False
fastapi,scripts/tests/test_translation_fixer/test_html_links/test_html_links_number_mismatch.py,Python,.py,58,1951,0,False
fastapi,scripts/tests/test_translation_fixer/test_markdown_links/test_mkd_links_number_mismatch.py,Python,.py,60,1971,0,False
fastapi,scripts/playwright/cookie_param_models/image01.py,Python,.py,39,1232,0,False
fastapi,scripts/playwright/header_param_models/image01.py,Python,.py,38,1213,0,False
fastapi,scripts/playwright/json_base64_bytes/image01.py,Python,.py,37,1154,0,False
fastapi,scripts/playwright/query_param_models/image01.py,Python,.py,41,1363,0,False
fastapi,scripts/playwright/request_form_models/image01.py,Python,.py,38,1209,0,False
fastapi,scripts/playwright/separate_openapi_schemas/image01.py,Python,.py,32,1006,0,False
fastapi,scripts/playwright/separate_openapi_schemas/image02.py,Python,.py,33,1061,0,False
fastapi,scripts/playwright/separate_openapi_schemas/image03.py,Python,.py,33,1080,0,False
fastapi,scripts/playwright/separate_openapi_schemas/image04.py,Python,.py,32,1068,0,False
fastapi,scripts/playwright/separate_openapi_schemas/image05.py,Python,.py,32,1016,0,False
fastapi,scripts/playwright/sql_databases/image01.py,Python,.py,37,1120,0,False
fastapi,scripts/playwright/sql_databases/image02.py,Python,.py,37,1120,0,False
fastapi,fastapi/dependencies/models.py,Python,.py,234,8326,3,True
fastapi,fastapi/dependencies/utils.py,Python,.py,1053,40233,5,True
fastapi,fastapi/dependencies/__init__.py,Python,.py,0,0,0,False
fastapi,fastapi/middleware/asyncexitstack.py,Python,.py,18,655,0,False
fastapi,fastapi/middleware/cors.py,Python,.py,1,80,0,False
fastapi,fastapi/middleware/gzip.py,Python,.py,1,80,0,False
fastapi,fastapi/middleware/httpsredirect.py,Python,.py,3,118,0,False
fastapi,fastapi/middleware/trustedhost.py,Python,.py,3,112,0,False
fastapi,fastapi/middleware/wsgi.py,Python,.py,3,110,0,False
fastapi,fastapi/middleware/__init__.py,Python,.py,1,59,0,False
fastapi,fastapi/openapi/constants.py,Python,.py,3,156,0,False
fastapi,fastapi/openapi/docs.py,Python,.py,389,12814,0,False
fastapi,fastapi/openapi/models.py,Python,.py,435,15043,0,False
fastapi,fastapi/openapi/utils.py,Python,.py,679,30026,4,True
fastapi,fastapi/openapi/__init__.py,Python,.py,0,0,0,False
fastapi,fastapi/security/api_key.py,Python,.py,320,10076,1,True
fastapi,fastapi/security/base.py,Python,.py,6,147,0,False
fastapi,fastapi/security/http.py,Python,.py,417,13827,0,False
fastapi,fastapi/security/oauth2.py,Python,.py,693,24871,0,False
fastapi,fastapi/security/open_id_connect_url.py,Python,.py,94,3230,0,False
fastapi,fastapi/security/utils.py,Python,.py,7,268,0,False
fastapi,fastapi/security/__init__.py,Python,.py,15,896,0,False
fastapi,fastapi/_compat/shared.py,Python,.py,222,7545,1,True
fastapi,fastapi/_compat/v2.py,Python,.py,493,18094,0,False
fastapi,fastapi/_compat/__init__.py,Python,.py,40,2135,0,False
fastapi,docs_src/additional_responses/tutorial001_py310.py,Python,.py,22,528,0,False
fastapi,docs_src/additional_responses/tutorial002_py310.py,Python,.py,28,624,0,False
fastapi,docs_src/additional_responses/tutorial003_py310.py,Python,.py,37,874,0,False
fastapi,docs_src/additional_responses/tutorial004_py310.py,Python,.py,30,699,0,False
fastapi,docs_src/additional_responses/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/additional_status_codes/tutorial001_an_py310.py,Python,.py,25,711,0,False
fastapi,docs_src/additional_status_codes/tutorial001_py310.py,Python,.py,23,669,0,False
fastapi,docs_src/additional_status_codes/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/advanced_middleware/tutorial001_py310.py,Python,.py,11,242,0,False
fastapi,docs_src/advanced_middleware/tutorial002_py310.py,Python,.py,13,292,0,False
fastapi,docs_src/advanced_middleware/tutorial003_py310.py,Python,.py,11,241,0,False
fastapi,docs_src/advanced_middleware/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/app_testing/tutorial001_py310.py,Python,.py,18,352,0,False
fastapi,docs_src/app_testing/tutorial002_py310.py,Python,.py,31,788,0,False
fastapi,docs_src/app_testing/tutorial003_py310.py,Python,.py,24,552,0,False
fastapi,docs_src/app_testing/tutorial004_py310.py,Python,.py,43,1230,0,False
fastapi,docs_src/app_testing/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/async_tests/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/authentication_error_status_code/tutorial001_an_py310.py,Python,.py,21,639,0,False
fastapi,docs_src/authentication_error_status_code/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/background_tasks/tutorial001_py310.py,Python,.py,15,534,0,False
fastapi,docs_src/background_tasks/tutorial002_an_py310.py,Python,.py,26,709,0,False
fastapi,docs_src/background_tasks/tutorial002_py310.py,Python,.py,24,667,0,False
fastapi,docs_src/background_tasks/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/behind_a_proxy/tutorial001_01_py310.py,Python,.py,8,130,0,False
fastapi,docs_src/behind_a_proxy/tutorial001_py310.py,Python,.py,8,197,0,False
fastapi,docs_src/behind_a_proxy/tutorial002_py310.py,Python,.py,8,216,0,False
fastapi,docs_src/behind_a_proxy/tutorial003_py310.py,Python,.py,14,419,0,False
fastapi,docs_src/behind_a_proxy/tutorial004_py310.py,Python,.py,15,452,0,False
fastapi,docs_src/behind_a_proxy/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/bigger_applications/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/body/tutorial001_py310.py,Python,.py,17,288,0,False
fastapi,docs_src/body/tutorial002_py310.py,Python,.py,21,468,0,False
fastapi,docs_src/body/tutorial003_py310.py,Python,.py,17,347,0,False
fastapi,docs_src/body/tutorial004_py310.py,Python,.py,20,434,0,False
fastapi,docs_src/body/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/body_fields/tutorial001_an_py310.py,Python,.py,21,584,0,False
fastapi,docs_src/body_fields/tutorial001_py310.py,Python,.py,19,542,0,False
fastapi,docs_src/body_fields/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/body_multiple_params/tutorial001_an_py310.py,Python,.py,27,606,0,False
fastapi,docs_src/body_multiple_params/tutorial001_py310.py,Python,.py,26,572,0,False
fastapi,docs_src/body_multiple_params/tutorial002_py310.py,Python,.py,22,468,0,False
fastapi,docs_src/body_multiple_params/tutorial003_an_py310.py,Python,.py,26,576,0,False
fastapi,docs_src/body_multiple_params/tutorial003_py310.py,Python,.py,22,526,0,False
fastapi,docs_src/body_multiple_params/tutorial004_an_py310.py,Python,.py,33,676,0,False
fastapi,docs_src/body_multiple_params/tutorial004_py310.py,Python,.py,31,634,0,False
fastapi,docs_src/body_multiple_params/tutorial005_an_py310.py,Python,.py,19,428,0,False
fastapi,docs_src/body_multiple_params/tutorial005_py310.py,Python,.py,17,386,0,False
fastapi,docs_src/body_multiple_params/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/body_nested_models/tutorial001_py310.py,Python,.py,18,382,0,False
fastapi,docs_src/body_nested_models/tutorial002_py310.py,Python,.py,18,387,0,False
fastapi,docs_src/body_nested_models/tutorial003_py310.py,Python,.py,18,389,0,False
fastapi,docs_src/body_nested_models/tutorial004_py310.py,Python,.py,24,479,0,False
fastapi,docs_src/body_nested_models/tutorial005_py310.py,Python,.py,24,492,0,False
fastapi,docs_src/body_nested_models/tutorial006_py310.py,Python,.py,24,499,0,False
fastapi,docs_src/body_nested_models/tutorial007_py310.py,Python,.py,30,550,0,False
fastapi,docs_src/body_nested_models/tutorial008_py310.py,Python,.py,14,262,0,False
fastapi,docs_src/body_nested_models/tutorial009_py310.py,Python,.py,8,162,0,False
fastapi,docs_src/body_nested_models/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/body_updates/tutorial001_py310.py,Python,.py,32,888,0,False
fastapi,docs_src/body_updates/tutorial002_py310.py,Python,.py,35,1044,0,False
fastapi,docs_src/body_updates/__init__.py,Python,.py,0,0,0,False
fastapi,docs_src/conditional_openapi/tutorial001_py310.py,Python,.py,16,297,0,False
