repository,file_path,language,extension,loc,size_bytes
fastapi,scripts/tests/test_translation_fixer/test_complex_doc/test_compex_doc.py,Python,.py,30,932
fastapi,scripts/tests/test_translation_fixer/test_header_permalinks/test_header_level_mismatch.py,Python,.py,60,2059
fastapi,scripts/tests/test_translation_fixer/test_header_permalinks/test_header_number_mismatch.py,Python,.py,60,1960
fastapi,scripts/tests/test_translation_fixer/test_html_links/test_html_links_number_mismatch.py,Python,.py,58,1951
fastapi,scripts/tests/test_translation_fixer/test_markdown_links/test_mkd_links_number_mismatch.py,Python,.py,60,1971
fastapi,scripts/playwright/cookie_param_models/image01.py,Python,.py,39,1232
fastapi,scripts/playwright/header_param_models/image01.py,Python,.py,38,1213
fastapi,scripts/playwright/json_base64_bytes/image01.py,Python,.py,37,1154
fastapi,scripts/playwright/query_param_models/image01.py,Python,.py,41,1363
fastapi,scripts/playwright/request_form_models/image01.py,Python,.py,38,1209
fastapi,scripts/playwright/separate_openapi_schemas/image01.py,Python,.py,32,1006
fastapi,scripts/playwright/separate_openapi_schemas/image02.py,Python,.py,33,1061
fastapi,scripts/playwright/separate_openapi_schemas/image03.py,Python,.py,33,1080
fastapi,scripts/playwright/separate_openapi_schemas/image04.py,Python,.py,32,1068
fastapi,scripts/playwright/separate_openapi_schemas/image05.py,Python,.py,32,1016
fastapi,scripts/playwright/sql_databases/image01.py,Python,.py,37,1120
fastapi,scripts/playwright/sql_databases/image02.py,Python,.py,37,1120
fastapi,fastapi/dependencies/models.py,Python,.py,234,8326
fastapi,fastapi/dependencies/utils.py,Python,.py,1053,40233
fastapi,fastapi/dependencies/__init__.py,Python,.py,0,0
fastapi,fastapi/middleware/asyncexitstack.py,Python,.py,18,655
fastapi,fastapi/middleware/cors.py,Python,.py,1,80
fastapi,fastapi/middleware/gzip.py,Python,.py,1,80
fastapi,fastapi/middleware/httpsredirect.py,Python,.py,3,118
fastapi,fastapi/middleware/trustedhost.py,Python,.py,3,112
fastapi,fastapi/middleware/wsgi.py,Python,.py,3,110
fastapi,fastapi/middleware/__init__.py,Python,.py,1,59
fastapi,fastapi/openapi/constants.py,Python,.py,3,156
fastapi,fastapi/openapi/docs.py,Python,.py,389,12814
fastapi,fastapi/openapi/models.py,Python,.py,435,15043
fastapi,fastapi/openapi/utils.py,Python,.py,679,30026
fastapi,fastapi/openapi/__init__.py,Python,.py,0,0
fastapi,fastapi/security/api_key.py,Python,.py,320,10076
fastapi,fastapi/security/base.py,Python,.py,6,147
fastapi,fastapi/security/http.py,Python,.py,417,13827
fastapi,fastapi/security/oauth2.py,Python,.py,693,24871
fastapi,fastapi/security/open_id_connect_url.py,Python,.py,94,3230
fastapi,fastapi/security/utils.py,Python,.py,7,268
fastapi,fastapi/security/__init__.py,Python,.py,15,896
fastapi,fastapi/_compat/shared.py,Python,.py,222,7545
fastapi,fastapi/_compat/v2.py,Python,.py,493,18094
fastapi,fastapi/_compat/__init__.py,Python,.py,40,2135
fastapi,docs_src/additional_responses/tutorial001_py310.py,Python,.py,22,528
fastapi,docs_src/additional_responses/tutorial002_py310.py,Python,.py,28,624
fastapi,docs_src/additional_responses/tutorial003_py310.py,Python,.py,37,874
fastapi,docs_src/additional_responses/tutorial004_py310.py,Python,.py,30,699
fastapi,docs_src/additional_responses/__init__.py,Python,.py,0,0
fastapi,docs_src/additional_status_codes/tutorial001_an_py310.py,Python,.py,25,711
fastapi,docs_src/additional_status_codes/tutorial001_py310.py,Python,.py,23,669
fastapi,docs_src/additional_status_codes/__init__.py,Python,.py,0,0
fastapi,docs_src/advanced_middleware/tutorial001_py310.py,Python,.py,11,242
fastapi,docs_src/advanced_middleware/tutorial002_py310.py,Python,.py,13,292
fastapi,docs_src/advanced_middleware/tutorial003_py310.py,Python,.py,11,241
fastapi,docs_src/advanced_middleware/__init__.py,Python,.py,0,0
fastapi,docs_src/app_testing/tutorial001_py310.py,Python,.py,18,352
fastapi,docs_src/app_testing/tutorial002_py310.py,Python,.py,31,788
fastapi,docs_src/app_testing/tutorial003_py310.py,Python,.py,24,552
fastapi,docs_src/app_testing/tutorial004_py310.py,Python,.py,43,1230
fastapi,docs_src/app_testing/__init__.py,Python,.py,0,0
fastapi,docs_src/async_tests/__init__.py,Python,.py,0,0
fastapi,docs_src/authentication_error_status_code/tutorial001_an_py310.py,Python,.py,21,639
fastapi,docs_src/authentication_error_status_code/__init__.py,Python,.py,0,0
fastapi,docs_src/background_tasks/tutorial001_py310.py,Python,.py,15,534
fastapi,docs_src/background_tasks/tutorial002_an_py310.py,Python,.py,26,709
fastapi,docs_src/background_tasks/tutorial002_py310.py,Python,.py,24,667
fastapi,docs_src/background_tasks/__init__.py,Python,.py,0,0
fastapi,docs_src/behind_a_proxy/tutorial001_01_py310.py,Python,.py,8,130
fastapi,docs_src/behind_a_proxy/tutorial001_py310.py,Python,.py,8,197
fastapi,docs_src/behind_a_proxy/tutorial002_py310.py,Python,.py,8,216
fastapi,docs_src/behind_a_proxy/tutorial003_py310.py,Python,.py,14,419
fastapi,docs_src/behind_a_proxy/tutorial004_py310.py,Python,.py,15,452
fastapi,docs_src/behind_a_proxy/__init__.py,Python,.py,0,0
fastapi,docs_src/bigger_applications/__init__.py,Python,.py,0,0
fastapi,docs_src/body/tutorial001_py310.py,Python,.py,17,288
fastapi,docs_src/body/tutorial002_py310.py,Python,.py,21,468
fastapi,docs_src/body/tutorial003_py310.py,Python,.py,17,347
fastapi,docs_src/body/tutorial004_py310.py,Python,.py,20,434
fastapi,docs_src/body/__init__.py,Python,.py,0,0
fastapi,docs_src/body_fields/tutorial001_an_py310.py,Python,.py,21,584
fastapi,docs_src/body_fields/tutorial001_py310.py,Python,.py,19,542
fastapi,docs_src/body_fields/__init__.py,Python,.py,0,0
fastapi,docs_src/body_multiple_params/tutorial001_an_py310.py,Python,.py,27,606
fastapi,docs_src/body_multiple_params/tutorial001_py310.py,Python,.py,26,572
fastapi,docs_src/body_multiple_params/tutorial002_py310.py,Python,.py,22,468
fastapi,docs_src/body_multiple_params/tutorial003_an_py310.py,Python,.py,26,576
fastapi,docs_src/body_multiple_params/tutorial003_py310.py,Python,.py,22,526
fastapi,docs_src/body_multiple_params/tutorial004_an_py310.py,Python,.py,33,676
fastapi,docs_src/body_multiple_params/tutorial004_py310.py,Python,.py,31,634
fastapi,docs_src/body_multiple_params/tutorial005_an_py310.py,Python,.py,19,428
fastapi,docs_src/body_multiple_params/tutorial005_py310.py,Python,.py,17,386
fastapi,docs_src/body_multiple_params/__init__.py,Python,.py,0,0
fastapi,docs_src/body_nested_models/tutorial001_py310.py,Python,.py,18,382
fastapi,docs_src/body_nested_models/tutorial002_py310.py,Python,.py,18,387
fastapi,docs_src/body_nested_models/tutorial003_py310.py,Python,.py,18,389
fastapi,docs_src/body_nested_models/tutorial004_py310.py,Python,.py,24,479
fastapi,docs_src/body_nested_models/tutorial005_py310.py,Python,.py,24,492
fastapi,docs_src/body_nested_models/tutorial006_py310.py,Python,.py,24,499
fastapi,docs_src/body_nested_models/tutorial007_py310.py,Python,.py,30,550
fastapi,docs_src/body_nested_models/tutorial008_py310.py,Python,.py,14,262
fastapi,docs_src/body_nested_models/tutorial009_py310.py,Python,.py,8,162
fastapi,docs_src/body_nested_models/__init__.py,Python,.py,0,0
fastapi,docs_src/body_updates/tutorial001_py310.py,Python,.py,32,888
fastapi,docs_src/body_updates/tutorial002_py310.py,Python,.py,35,1044
fastapi,docs_src/body_updates/__init__.py,Python,.py,0,0
fastapi,docs_src/conditional_openapi/tutorial001_py310.py,Python,.py,16,297
fastapi,docs_src/conditional_openapi/__init__.py,Python,.py,0,0
fastapi,docs_src/configure_swagger_ui/tutorial001_py310.py,Python,.py,8,213
fastapi,docs_src/configure_swagger_ui/tutorial002_py310.py,Python,.py,8,229
fastapi,docs_src/configure_swagger_ui/tutorial003_py310.py,Python,.py,8,209
fastapi,docs_src/configure_swagger_ui/__init__.py,Python,.py,0,0
fastapi,docs_src/cookie_params/tutorial001_an_py310.py,Python,.py,10,215
fastapi,docs_src/cookie_params/tutorial001_py310.py,Python,.py,8,178
fastapi,docs_src/cookie_params/__init__.py,Python,.py,0,0
fastapi,docs_src/cookie_param_models/tutorial001_an_py310.py,Python,.py,17,360
fastapi,docs_src/cookie_param_models/tutorial001_py310.py,Python,.py,15,318
fastapi,docs_src/cookie_param_models/tutorial002_an_py310.py,Python,.py,19,402
fastapi,docs_src/cookie_param_models/tutorial002_py310.py,Python,.py,17,360
fastapi,docs_src/cookie_param_models/__init__.py,Python,.py,0,0
fastapi,docs_src/cors/tutorial001_py310.py,Python,.py,24,483
fastapi,docs_src/cors/__init__.py,Python,.py,0,0
fastapi,docs_src/custom_docs_ui/tutorial001_py310.py,Python,.py,38,1181
fastapi,docs_src/custom_docs_ui/tutorial002_py310.py,Python,.py,41,1216
fastapi,docs_src/custom_docs_ui/__init__.py,Python,.py,0,0
fastapi,docs_src/custom_request_and_route/tutorial001_an_py310.py,Python,.py,36,1051
fastapi,docs_src/custom_request_and_route/tutorial001_py310.py,Python,.py,35,1011
fastapi,docs_src/custom_request_and_route/tutorial002_an_py310.py,Python,.py,30,1004
fastapi,docs_src/custom_request_and_route/tutorial002_py310.py,Python,.py,29,964
fastapi,docs_src/custom_request_and_route/tutorial003_py310.py,Python,.py,39,1090
fastapi,docs_src/custom_request_and_route/__init__.py,Python,.py,0,0
fastapi,docs_src/custom_response/tutorial001b_py310.py,Python,.py,9,224
fastapi,docs_src/custom_response/tutorial001_py310.py,Python,.py,9,206
fastapi,docs_src/custom_response/tutorial002_py310.py,Python,.py,18,370
fastapi,docs_src/custom_response/tutorial003_py310.py,Python,.py,19,413
fastapi,docs_src/custom_response/tutorial004_py310.py,Python,.py,23,514
fastapi,docs_src/custom_response/tutorial005_py310.py,Python,.py,9,195
fastapi,docs_src/custom_response/tutorial006b_py310.py,Python,.py,9,229
fastapi,docs_src/custom_response/tutorial006c_py310.py,Python,.py,9,246
fastapi,docs_src/custom_response/tutorial006_py310.py,Python,.py,9,208
fastapi,docs_src/custom_response/tutorial007_py310.py,Python,.py,16,335
fastapi,docs_src/custom_response/tutorial008_py310.py,Python,.py,14,374
fastapi,docs_src/custom_response/tutorial009b_py310.py,Python,.py,10,227
fastapi,docs_src/custom_response/tutorial009c_py310.py,Python,.py,19,470
fastapi,docs_src/custom_response/tutorial009_py310.py,Python,.py,10,212
fastapi,docs_src/custom_response/tutorial010_py310.py,Python,.py,9,237
fastapi,docs_src/custom_response/__init__.py,Python,.py,0,0
fastapi,docs_src/dataclasses_/tutorial001_py310.py,Python,.py,19,294
fastapi,docs_src/dataclasses_/tutorial002_py310.py,Python,.py,25,531
fastapi,docs_src/dataclasses_/tutorial003_py310.py,Python,.py,54,1417
fastapi,docs_src/dataclasses_/__init__.py,Python,.py,0,0
fastapi,docs_src/debugging/tutorial001_py310.py,Python,.py,15,238
fastapi,docs_src/debugging/__init__.py,Python,.py,0,0
fastapi,docs_src/dependencies/tutorial001_02_an_py310.py,Python,.py,22,469
fastapi,docs_src/dependencies/tutorial001_an_py310.py,Python,.py,19,473
fastapi,docs_src/dependencies/tutorial001_py310.py,Python,.py,17,421
fastapi,docs_src/dependencies/tutorial002_an_py310.py,Python,.py,25,689
fastapi,docs_src/dependencies/tutorial002_py310.py,Python,.py,23,647
fastapi,docs_src/dependencies/tutorial003_an_py310.py,Python,.py,25,680
fastapi,docs_src/dependencies/tutorial003_py310.py,Python,.py,23,626
fastapi,docs_src/dependencies/tutorial004_an_py310.py,Python,.py,25,672
fastapi,docs_src/dependencies/tutorial004_py310.py,Python,.py,23,630
fastapi,docs_src/dependencies/tutorial005_an_py310.py,Python,.py,25,535
fastapi,docs_src/dependencies/tutorial005_py310.py,Python,.py,20,463
fastapi,docs_src/dependencies/tutorial006_an_py310.py,Python,.py,21,654
fastapi,docs_src/dependencies/tutorial006_py310.py,Python,.py,19,602
fastapi,docs_src/dependencies/tutorial007_py310.py,Python,.py,6,105
fastapi,docs_src/dependencies/tutorial008b_an_py310.py,Python,.py,32,807
fastapi,docs_src/dependencies/tutorial008b_py310.py,Python,.py,30,765
fastapi,docs_src/dependencies/tutorial008c_an_py310.py,Python,.py,29,729
fastapi,docs_src/dependencies/tutorial008c_py310.py,Python,.py,27,687
fastapi,docs_src/dependencies/tutorial008d_an_py310.py,Python,.py,30,764
fastapi,docs_src/dependencies/tutorial008d_py310.py,Python,.py,28,722
fastapi,docs_src/dependencies/tutorial008e_an_py310.py,Python,.py,17,346
fastapi,docs_src/dependencies/tutorial008e_py310.py,Python,.py,15,304
fastapi,docs_src/dependencies/tutorial008_an_py310.py,Python,.py,27,548
fastapi,docs_src/dependencies/tutorial008_py310.py,Python,.py,25,480
fastapi,docs_src/dependencies/tutorial010_py310.py,Python,.py,14,306
fastapi,docs_src/dependencies/tutorial011_an_py310.py,Python,.py,23,567
fastapi,docs_src/dependencies/tutorial011_py310.py,Python,.py,21,525
fastapi,docs_src/dependencies/tutorial012_an_py310.py,Python,.py,27,773
fastapi,docs_src/dependencies/tutorial012_py310.py,Python,.py,25,721
fastapi,docs_src/dependencies/tutorial013_an_py310.py,Python,.py,38,975
fastapi,docs_src/dependencies/tutorial014_an_py310.py,Python,.py,39,996
fastapi,docs_src/dependencies/__init__.py,Python,.py,0,0
fastapi,docs_src/dependency_testing/tutorial001_an_py310.py,Python,.py,57,1585
fastapi,docs_src/dependency_testing/tutorial001_py310.py,Python,.py,55,1533
fastapi,docs_src/dependency_testing/__init__.py,Python,.py,0,0
fastapi,docs_src/encoder/tutorial001_py310.py,Python,.py,22,452
fastapi,docs_src/encoder/__init__.py,Python,.py,0,0
fastapi,docs_src/events/tutorial001_py310.py,Python,.py,16,299
fastapi,docs_src/events/tutorial002_py310.py,Python,.py,14,269
fastapi,docs_src/events/tutorial003_py310.py,Python,.py,28,597
fastapi,docs_src/events/__init__.py,Python,.py,0,0
fastapi,docs_src/extending_openapi/tutorial001_py310.py,Python,.py,29,766
fastapi,docs_src/extending_openapi/__init__.py,Python,.py,0,0
fastapi,docs_src/extra_data_types/tutorial001_an_py310.py,Python,.py,28,816
fastapi,docs_src/extra_data_types/tutorial001_py310.py,Python,.py,27,751
fastapi,docs_src/extra_data_types/__init__.py,Python,.py,0,0
fastapi,docs_src/extra_models/tutorial001_py310.py,Python,.py,41,946
fastapi,docs_src/extra_models/tutorial002_py310.py,Python,.py,39,837
fastapi,docs_src/extra_models/tutorial003_py310.py,Python,.py,33,645
fastapi,docs_src/extra_models/tutorial004_py310.py,Python,.py,20,376
fastapi,docs_src/extra_models/tutorial005_py310.py,Python,.py,8,188
fastapi,docs_src/extra_models/__init__.py,Python,.py,0,0
fastapi,docs_src/first_steps/tutorial001_py310.py,Python,.py,8,125
fastapi,docs_src/first_steps/tutorial003_py310.py,Python,.py,8,119
fastapi,docs_src/first_steps/__init__.py,Python,.py,0,0
fastapi,docs_src/frontend/tutorial001_py310.py,Python,.py,5,87
fastapi,docs_src/frontend/tutorial002_py310.py,Python,.py,5,110
fastapi,docs_src/frontend/tutorial003_py310.py,Python,.py,5,108
fastapi,docs_src/frontend/tutorial004_py310.py,Python,.py,7,189
fastapi,docs_src/frontend/tutorial005_py310.py,Python,.py,5,102
fastapi,docs_src/frontend/tutorial006_py310.py,Python,.py,5,104
fastapi,docs_src/frontend/__init__.py,Python,.py,0,0
fastapi,docs_src/generate_clients/tutorial001_py310.py,Python,.py,26,520
fastapi,docs_src/generate_clients/tutorial002_py310.py,Python,.py,36,766
fastapi,docs_src/generate_clients/tutorial003_py310.py,Python,.py,42,956
fastapi,docs_src/generate_clients/tutorial004.js,JavaScript,.js,36,1102
fastapi,docs_src/generate_clients/tutorial004_py310.py,Python,.py,15,508
fastapi,docs_src/generate_clients/__init__.py,Python,.py,0,0
fastapi,docs_src/graphql_/tutorial001_py310.py,Python,.py,25,449
fastapi,docs_src/graphql_/__init__.py,Python,.py,0,0
fastapi,docs_src/handling_errors/tutorial001_py310.py,Python,.py,12,311
fastapi,docs_src/handling_errors/tutorial002_py310.py,Python,.py,16,420
fastapi,docs_src/handling_errors/tutorial003_py310.py,Python,.py,25,651
fastapi,docs_src/handling_errors/tutorial004_py310.py,Python,.py,26,946
fastapi,docs_src/handling_errors/tutorial005_py310.py,Python,.py,25,651
fastapi,docs_src/handling_errors/tutorial006_py310.py,Python,.py,28,956
fastapi,docs_src/handling_errors/__init__.py,Python,.py,0,0
fastapi,docs_src/header_params/tutorial001_an_py310.py,Python,.py,10,227
fastapi,docs_src/header_params/tutorial001_py310.py,Python,.py,8,190
fastapi,docs_src/header_params/tutorial002_an_py310.py,Python,.py,12,273
fastapi,docs_src/header_params/tutorial002_py310.py,Python,.py,10,238
fastapi,docs_src/header_params/tutorial003_an_py310.py,Python,.py,10,231
fastapi,docs_src/header_params/tutorial003_py310.py,Python,.py,8,194
fastapi,docs_src/header_params/__init__.py,Python,.py,0,0
fastapi,docs_src/header_param_models/tutorial001_an_py310.py,Python,.py,19,411
fastapi,docs_src/header_param_models/tutorial001_py310.py,Python,.py,17,369
